3085;Housefull ;4860;4857;4858;4859;144;2010;Comedy;5.3;10;;Hindi;India;bad luck|casino|lie|mix up|stutter;http://www.imdb.com/title/tt1573072/?ref_=fn_tt_tt_1
3086;September Dawn ;4517;2018;4861;4164;111;2007;Drama|History|Romance|Western;5.8;43;R;;USA;massacre|mormon|settler|utah|wagon train;http://www.imdb.com/title/tt0473700/?ref_=fn_tt_tt_1
3087;For Greater Glory: The True Story of Cristiada ;4863;4862;2476;4562;145;2012;Drama|History|War;6.6;43;R;Spanish;Mexico;catholic|hanging|mexico|rebellion|soldier;http://www.imdb.com/title/tt1566501/?ref_=fn_tt_tt_1
3088;La Famille Bélier ;4867;4864;4865;4866;106;2014;Comedy|Drama|Music;7.4;94;;French;France;audition|deaf|family relationships|love|singing;http://www.imdb.com/title/tt3547740/?ref_=fn_tt_tt_1
3089;Good Will Hunting ;2167;341;481;1316;126;1997;Drama;8.3;161;R;English;USA;friend|genius|janitor|loss of wife|professor;http://www.imdb.com/title/tt0119217/?ref_=fn_tt_tt_1
3090;Misconduct ;4869;930;326;4868;106;2016;Drama|Thriller;5.3;38;R;English;USA;black panties|lust|sexual attraction|voyeur|voyeurism;http://www.imdb.com/title/tt3658772/?ref_=fn_tt_tt_1
3091;Saw III ;4871;2121;4786;4870;121;2006;Horror|Mystery;6.2;210;R;English;USA;brutality|female full frontal nudity|female nudity|torture|trap;http://www.imdb.com/title/tt0489270/?ref_=fn_tt_tt_1
3092;Stripes ;1042;236;1567;1372;117;1981;Action|Comedy|War;6.9;52;R;English;USA;army|boot camp|breasts|graduation|rescue;http://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1
3093;Bring It On ;485;25;2291;4872;98;2000;Comedy|Sport;5.9;139;PG-13;English;USA;championship|cheerleading|high school|teen comedy|teenage romance;http://www.imdb.com/title/tt0204946/?ref_=fn_tt_tt_1
3094;The Purge: Election Year ;4873;680;3628;2008;109;2016;Action|Horror|Sci-Fi|Thriller;6.1;165;R;English;France;cathedral|minister|presidential election|reference to george washington|ritual sacrifice;http://www.imdb.com/title/tt4094724/?ref_=fn_tt_tt_1
3095;She's All That ;4155;139;2151;960;95;1999;Comedy|Romance;5.8;96;PG-13;English;USA;bet|friend|high school|prom|prom queen;http://www.imdb.com/title/tt0160862/?ref_=fn_tt_tt_1
3096;Precious ;2485;1979;923;2484;109;2009;Drama;7.3;323;R;English;USA;abuse|african american lesbian|lesbian|lesbian couple|school;http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1
3097;Saw IV ;4871;2121;4786;2691;96;2007;Horror|Mystery;5.9;190;R;English;USA;detective|fbi|rape|rapist|serial rapist;http://www.imdb.com/title/tt0890870/?ref_=fn_tt_tt_1
3098;White Noise ;2426;1850;3170;1630;101;2005;Drama|Horror|Mystery|Thriller;5.5;173;PG-13;English;UK;architect|grave|obsession|river|voice;http://www.imdb.com/title/tt0375210/?ref_=fn_tt_tt_1
3099;Madea's Family Reunion ;3241;1086;2630;2542;107;2006;Comedy|Drama|Romance;5.0;46;PG-13;English;USA;cross dressing|family reunion|madea series|reflective|sister sister relationship;http://www.imdb.com/title/tt0455612/?ref_=fn_tt_tt_1
3100;The Color of Money ;210;223;1435;551;119;1986;Drama|Sport;7.0;59;R;English;USA;hustler|losing|pool|pool player|tournament;http://www.imdb.com/title/tt0090863/?ref_=fn_tt_tt_1
3101;The Longest Day ;4876;2186;4874;4875;178;1962;Action|Drama|History|War;7.8;53;G;English;USA;allies|d day|invasion|normandy|world war two;http://www.imdb.com/title/tt0056197/?ref_=fn_tt_tt_1
3102;The Mighty Ducks ;1644;4777;2347;1017;100;1992;Comedy|Drama|Family|Sport;6.4;22;PG;English;USA;coach|hockey team|lawyer|respect|team;http://www.imdb.com/title/tt0104868/?ref_=fn_tt_tt_1
3103;The Grudge ;3634;970;2151;4877;98;2004;Horror|Mystery|Thriller;5.9;203;PG-13;English;USA;american|curse|japan|nurse|rage;http://www.imdb.com/title/tt0391198/?ref_=fn_tt_tt_1
3104;Happy Gilmore ;858;855;857;4878;92;1996;Comedy|Sport;7.0;77;PG-13;English;USA;golf|golf ball|golfer|grandmother's house|tournament;http://www.imdb.com/title/tt0116483/?ref_=fn_tt_tt_1
3105;Jeepers Creepers ;3266;1560;4879;3264;90;2001;Horror|Mystery;6.1;190;R;English;Germany;demon|gore|record player|tattoo|wings;http://www.imdb.com/title/tt0263488/?ref_=fn_tt_tt_1
3106;Bill & Ted's Excellent Adventure ;1644;250;1256;4880;90;1989;Adventure|Comedy|Music|Sci-Fi;6.9;81;PG;English;USA;failing student|high school|payphone|teenager|telephone booth;http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1
3107;Oliver! ;4883;679;4881;4882;153;1968;Drama|Family|Musical;7.5;56;G;English;UK;abuse|child|orphan|orphanage|pickpocket;http://www.imdb.com/title/tt0063385/?ref_=fn_tt_tt_1
3108;The Best Exotic Marigold Hotel ;1680;51;471;1916;124;2011;Comedy|Drama;7.3;264;PG-13;English;UK;hotel|india|marigold|retiree|retirement;http://www.imdb.com/title/tt1412386/?ref_=fn_tt_tt_1
3109;Recess: School's Out ;4886;364;4884;4885;82;2001;Animation|Comedy|Family|Mystery|Sci-Fi;6.5;44;G;English;USA;friend|principal|summer|summer camp|summer vacation;http://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1
3110;Mad Max Beyond Thunderdome ;359;4887;318;4888;107;1985;Action|Adventure|Sci-Fi|Thriller;6.2;117;PG-13;English;Australia;arena|desert|fight|mad max|post apocalypse;http://www.imdb.com/title/tt0089530/?ref_=fn_tt_tt_1
3111;Commando ;4304;1849;4889;4222;75;1985;Action|Adventure|Thriller;6.7;124;R;English;USA;body count|dictator|jumping from an airplane|knife fight|one man army;http://www.imdb.com/title/tt0088944/?ref_=fn_tt_tt_1
3112;The Boy ;3688;40;1346;4890;97;2016;Horror|Mystery|Thriller;6.0;159;PG-13;English;USA;animate doll|doll|england|nanny|surprise ending;http://www.imdb.com/title/tt3882082/?ref_=fn_tt_tt_1
3113;Devil ;4647;1586;1157;3784;80;2010;Horror|Mystery|Thriller;6.3;273;PG-13;English;USA;devil|elevator|hit and run|throat slitting|trapped in an elevator;http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1
3114;Friday After Next ;4891;1453;1914;983;85;2002;Comedy|Drama;5.8;26;R;English;USA;apartment|christmas|christmas present|rent|security guard;http://www.imdb.com/title/tt0293815/?ref_=fn_tt_tt_1
3115;Insidious: Chapter 3 ;4870;2573;4892;4870;97;2015;Fantasy|Horror|Thriller;6.1;242;PG-13;English;Canada;demon|possession|psychic|supernatural|teenager;http://www.imdb.com/title/tt3195644/?ref_=fn_tt_tt_1
3116;The Last Dragon ;4894;1216;4893;3259;109;1985;Action|Comedy|Drama|Music;6.9;55;PG-13;English;USA;cult film|kung fu|kung fu classic|martial arts|title spoken by character;http://www.imdb.com/title/tt0089461/?ref_=fn_tt_tt_1
3117;Snatch ;530;138;143;292;104;2000;Comedy|Crime;8.3;151;R;English;UK;boxer|boxing|diamond|fight|gypsy;http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1
3118;The Lawnmower Man ;2921;4895;4896;725;140;1992;Horror|Sci-Fi;5.4;48;R;English;UK;intelligence|science runs amok|scientist|supernatural power|virtual reality;http://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1
3119;Nick and Norah's Infinite Playlist ;4897;3294;1223;2428;90;2008;Comedy|Drama|Music|Romance;6.7;166;PG-13;English;USA;band|gay|gay friend|love|night;http://www.imdb.com/title/tt0981227/?ref_=fn_tt_tt_1
3120;Dogma ;2520;481;335;1256;130;1999;Adventure|Comedy|Drama|Fantasy;7.4;206;R;English;USA;abortion|abortion clinic|angel|church|clinic;http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1
3121;The Banger Sisters ;4899;1709;3466;4898;98;2002;Comedy|Drama;5.6;92;R;English;USA;bartender|groupie|lawyer|road trip|writer;http://www.imdb.com/title/tt0280460/?ref_=fn_tt_tt_1
3122;Twilight Zone: The Movie ;1100;1143;4880;2606;101;1983;Fantasy|Horror|Sci-Fi;6.5;78;PG;English;USA;1940s|1960s|bar|kick the can|remake;http://www.imdb.com/title/tt0086491/?ref_=fn_tt_tt_1
3123;Road House ;4097;766;4808;838;114;1989;Action|Thriller;6.5;83;R;English;USA;bikini|cult film|fired from the job|martial arts|violence;http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1
3124;A Low Down Dirty Shame ;1454;338;3276;1730;100;1994;Action|Comedy|Crime;5.8;8;R;English;USA;drugs|ex cop|gun fu|machismo|shootout;http://www.imdb.com/title/tt0110399/?ref_=fn_tt_tt_1
3125;Swimfan ;3243;1709;4900;3212;85;2002;Drama|Thriller;5.0;86;PG-13;English;USA;high school|hospital|new jersey|stanford university|swimming;http://www.imdb.com/title/tt0283026/?ref_=fn_tt_tt_1
3126;Employee of the Month ;4901;2380;597;1806;103;2006;Comedy|Romance;5.5;85;PG-13;English;USA;competition|date|employee|laser in eyes|slacker;http://www.imdb.com/title/tt0424993/?ref_=fn_tt_tt_1
3127;Can't Hardly Wait ;3532;1022;2569;2026;100;1998;Comedy|Romance;6.5;76;PG-13;English;USA;graduation|high school|letter|nerd|party;http://www.imdb.com/title/tt0127723/?ref_=fn_tt_tt_1
3128;The Outsiders ;1784;223;892;4902;114;1983;Crime|Drama;7.2;60;PG-13;English;USA;dysfunctional family|gang|greaser|holding someone's head underwater|rivalry;http://www.imdb.com/title/tt0086066/?ref_=fn_tt_tt_1
3129;Pete's Dragon ;4904;93;2878;4903;102;2016;Adventure|Family|Fantasy;7.3;78;PG;English;USA;;http://www.imdb.com/title/tt2788732/?ref_=fn_tt_tt_1
3130;The Dead Zone ;1964;864;4905;2198;103;1983;Horror|Sci-Fi|Thriller;7.2;112;R;English;USA;car accident|coma|evil politician|psychic|vision;http://www.imdb.com/title/tt0085407/?ref_=fn_tt_tt_1
3131;Sinister 2 ;4908;4906;1847;4907;97;2015;Horror|Mystery|Thriller;5.2;189;R;English;USA;deputy|farmhouse|nightmare|private investigator|rural;http://www.imdb.com/title/tt2752772/?ref_=fn_tt_tt_1
3132;Sparkle ;4909;2130;2263;1914;116;2012;Drama|Music;5.7;82;PG-13;English;USA;1960s|death|girl group|nightclub|sister;http://www.imdb.com/title/tt1876451/?ref_=fn_tt_tt_1
3133;Valentine ;4437;2689;681;4910;96;2001;Horror|Mystery|Thriller;4.7;120;R;English;USA;dance|nosebleed|revenge|valentine|valentine's day;http://www.imdb.com/title/tt0242998/?ref_=fn_tt_tt_1
3134;The Fourth Kind ;4911;783;416;4038;98;2009;Mystery|Sci-Fi|Thriller;5.9;183;PG-13;English;USA;abduction|alaska|alien|owl|patient;http://www.imdb.com/title/tt1220198/?ref_=fn_tt_tt_1
3135;A Prairie Home Companion ;3906;927;1031;1392;105;2006;Comedy|Drama|Music;6.8;211;PG-13;English;USA;backstage|country music|cowboy|radio|singing;http://www.imdb.com/title/tt0420087/?ref_=fn_tt_tt_1
3136;Sugar Hill ;4912;4334;1480;3585;123;1993;Drama|Thriller;5.9;14;R;English;USA;african american|harlem manhattan new york city|manhattan new york city|new york city|urination;http://www.imdb.com/title/tt0107079/?ref_=fn_tt_tt_1
3137;Invasion U.S.A. ;4915;3222;4913;4914;107;1985;Action|Thriller;5.3;54;R;English;USA;army|nightmare|one man army|rescue|spy;http://www.imdb.com/title/tt0089348/?ref_=fn_tt_tt_1
3138;Roll Bounce ;2407;2903;842;4069;112;2005;Comedy|Drama|Music|Romance;6.0;55;PG-13;English;USA;1970s|boy|competition|roller skates|tubesocks;http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1
3139;Rushmore ;1959;236;678;799;93;1998;Comedy|Drama;7.7;179;R;English;USA;coming of age|friendship|private school|student|teacher;http://www.imdb.com/title/tt0128445/?ref_=fn_tt_tt_1
3140;Skyline ;2320;1401;3096;1452;97;2010;Action|Sci-Fi|Thriller;4.4;221;PG-13;English;USA;apartment|blue light|drawing|group of friends|light;http://www.imdb.com/title/tt1564585/?ref_=fn_tt_tt_1
3141;The Second Best Exotic Marigold Hotel ;1680;4916;1916;4917;122;2015;Comedy|Drama;6.6;158;PG;English;UK;sequel;http://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1
3142;Kit Kittredge: An American Girl ;4918;293;932;333;101;2008;Drama|Family;6.7;73;G;English;USA;boarding house|girl|great depression|house|ohio;http://www.imdb.com/title/tt0846308/?ref_=fn_tt_tt_1
3143;The Perfect Man ;3863;3216;785;3691;100;2005;Comedy|Family|Romance;5.5;65;PG;English;USA;e mail|moving|perfect man|secret admirer|suitor;http://www.imdb.com/title/tt0380623/?ref_=fn_tt_tt_1
3144;Mo' Better Blues ;1848;688;1050;4919;129;1990;Drama|Music|Romance;6.5;23;R;English;USA;comeback|friend|jazz|stage|trumpet;http://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1
3145;Kung Pow: Enter the Fist ;1825;1825;4920;4921;81;2002;Action|Comedy;6.2;63;PG-13;English;USA;chosen one|comic violence|intentionally bad|kung fu|stylized violence;http://www.imdb.com/title/tt0240468/?ref_=fn_tt_tt_1
3146;Tremors ;759;4922;1150;4923;96;1990;Comedy|Horror|Sci-Fi;7.1;132;PG-13;English;USA;desert|giant worm|monster|pipe bomb|small town;http://www.imdb.com/title/tt0100814/?ref_=fn_tt_tt_1
3147;Wrong Turn ;4925;1617;4924;2774;84;2003;Horror|Thriller;6.1;191;R;English;USA;forest|mountain|road|stupid victim|west virginia;http://www.imdb.com/title/tt0295700/?ref_=fn_tt_tt_1
3148;The Long Riders ;1613;231;1712;757;100;1980;Western;7.1;52;R;English;USA;bank|breasts|famous score|last man standing|revenge;http://www.imdb.com/title/tt0081071/?ref_=fn_tt_tt_1
3149;The Corruptor ;4323;4926;3347;3988;110;1999;Action|Crime|Drama|Mystery|Thriller;6.0;91;R;English;USA;chinatown|illegal immigrant|new york|police|triad;http://www.imdb.com/title/tt0142192/?ref_=fn_tt_tt_1
3150;Mud ;4003;285;199;438;130;2012;Drama;7.4;368;PG-13;English;USA;14 year old|boat|bounty hunter|boy|river;http://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1
3151;Reno 911!: Miami ;4928;2763;1839;4927;84;2007;Comedy|Crime;5.9;89;R;English;USA;beach|police|sex scene|spring break|vomiting;http://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1
3152;One Direction: This Is Us ;4932;4929;4930;4931;106;2013;Documentary|Music;4.1;83;PG;English;USA;3 dimensional|concert footage|englishman abroad|reference to keith richards|reference to the doors;http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1
3153;The Goods: Live Hard, Sell Hard;4933;1664;1682;1046;89;2009;Comedy;5.8;83;R;English;USA;fourth of july|looking at one's self in a mirror|mirror|sex toy|young version of character;http://www.imdb.com/title/tt1092633/?ref_=fn_tt_tt_1
3154;Hey Arnold! The Movie ;4934;1014;613;2680;76;2002;Adventure|Animation|Comedy|Family;5.9;33;PG;English;USA;castle thunder|document|neighborhood|punctuation in title|villain arrested;http://www.imdb.com/title/tt0314166/?ref_=fn_tt_tt_1
3155;My Week with Marilyn ;4804;193;502;293;99;2011;Biography|Drama;7.0;386;R;English;UK;actress|assistant director|blonde bombshell|movie star|wardrobe;http://www.imdb.com/title/tt1655420/?ref_=fn_tt_tt_1
3156;The Matador ;2432;623;1336;2800;96;2005;Comedy|Crime|Drama|Thriller;6.8;191;R;English;USA;bar|hitman|luck|mexico|mexico city;http://www.imdb.com/title/tt0365485/?ref_=fn_tt_tt_1
3157;Love Jones ;4935;1645;2271;1105;104;1997;Drama|Romance;7.4;16;R;English;USA;african american|cult film|ex boyfriend|middle class|sex;http://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1
3158;The Gift ;4936;2308;4247;2662;108;2015;Mystery|Thriller;7.1;297;R;English;USA;compulsive liar|fired from a job|gift|rape|substance abuse;http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
3159;End of the Spear ;4940;4937;4938;4939;108;2005;Adventure|Drama;7.0;47;PG-13;English;USA;death|missionary|spear|speared to death|tribe;http://www.imdb.com/title/tt0399862/?ref_=fn_tt_tt_1
3160;Get Over It ;2641;119;25;1011;87;2001;Comedy|Romance;5.8;63;PG-13;English;USA;basketball|dancer|high school|love triangle|shakespeare's a midsummer night's dream;http://www.imdb.com/title/tt0192071/?ref_=fn_tt_tt_1
3161;Office Space ;4633;1228;478;364;89;1999;Comedy;7.8;144;R;English;USA;boss|computer|downsizing|neighbor|office;http://www.imdb.com/title/tt0151804/?ref_=fn_tt_tt_1
3162;Drop Dead Gorgeous ;4941;25;3189;1754;97;1999;Comedy|Romance|Thriller;6.5;77;PG-13;English;Germany;beauty pageant|blonde|cheerleader uniform|small town|upskirt;http://www.imdb.com/title/tt0157503/?ref_=fn_tt_tt_1
3163;Big Eyes ;103;8;1153;4176;106;2014;Biography|Crime|Drama|Romance;7.0;325;PG-13;English;USA;1950s|abusive husband|artist|painting|secret;http://www.imdb.com/title/tt1126590/?ref_=fn_tt_tt_1
3164;Very Bad Things ;92;99;2928;227;100;1998;Comedy|Crime|Thriller;6.3;100;R;English;USA;bachelor party|breasts|friend|prostitute|wedding;http://www.imdb.com/title/tt0124198/?ref_=fn_tt_tt_1
3165;Sleepover ;4125;221;2114;928;89;2004;Comedy|Romance;5.3;52;PG;English;USA;best friend|party|rival|scavenger hunt|sleepover;http://www.imdb.com/title/tt0368975/?ref_=fn_tt_tt_1
3166;Body Double ;881;565;3973;1314;114;1984;Mystery|Thriller;6.8;98;R;English;USA;actor|neighbor|police|thief|tunnel;http://www.imdb.com/title/tt0086984/?ref_=fn_tt_tt_1
3167;MacGruber ;3351;4942;828;2264;95;2010;Action|Comedy|Romance;5.5;163;R;English;USA;colonel|lieutenant|nuclear warhead|team|washington d.c.;http://www.imdb.com/title/tt1470023/?ref_=fn_tt_tt_1
3168;Dirty Pretty Things ;2039;1531;670;4142;97;2002;Crime|Drama|Thriller;7.4;137;R;English;UK;hotel|immigrant|nigerian|surgery|underwear;http://www.imdb.com/title/tt0301199/?ref_=fn_tt_tt_1
3169;Movie 43 ;3017;104;85;985;94;2013;Comedy;4.3;180;R;English;USA;awkwardness|embarrassment|gross out|irreverence|shame;http://www.imdb.com/title/tt1333125/?ref_=fn_tt_tt_1
3170;The Tourist ;728;4;240;727;103;2010;Action|Romance|Thriller;6.0;321;PG-13;English;USA;police surveillance|surveillance van|tailing a suspect|tourist|venice italy;http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1
3171;Over Her Dead Body ;4943;478;3366;2763;95;2008;Comedy|Fantasy|Romance;5.2;100;PG-13;English;USA;accident|diary|ghost|psychic|veterinarian;http://www.imdb.com/title/tt0785007/?ref_=fn_tt_tt_1
3172;Seeking a Friend for the End of the World ;4945;221;4024;4944;101;2012;Adventure|Comedy|Drama|Romance|Sci-Fi;6.7;265;R;English;USA;candle|end of the world|letter|record|road trip;http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1
3173;Cedar Rapids ;3069;1655;478;1827;87;2011;Comedy;6.3;212;R;English;USA;award|cedar rapids iowa|convention|hotel|insurance;http://www.imdb.com/title/tt1477837/?ref_=fn_tt_tt_1
3174;Bones ;18;4946;546;4947;40;;Comedy|Crime|Drama|Mystery|Romance;7.9;68;TV-14;English;USA;anthropologist|fbi|fbi agent|forensics|investigation;http://www.imdb.com/title/tt0460627/?ref_=fn_tt_tt_1
3175;American History X ;2707;822;2706;540;101;1998;Crime|Drama;8.6;162;R;English;USA;curb stomping|neo nazi|prison|son dislikes mother's boyfriend|white supremacist;http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1
3176;The Collection ;4950;1201;4948;4949;82;2012;Action|Horror|Thriller;6.1;147;R;English;USA;booby trap|brainwashing|mercenary|serial killer|trap;http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1
3177;Teacher's Pet ;4951;564;105;1162;74;2004;Animation|Comedy|Family|Fantasy|Musical;5.8;33;PG;English;USA;dog|florida|mad scientist|school|teacher;http://www.imdb.com/title/tt0350194/?ref_=fn_tt_tt_1
3178;The Red Violin ;4955;4952;4953;4954;130;1998;Drama|Music|Mystery|Romance;7.7;94;R;French;Canada;auction|montreal|secret|violin|violinist;http://www.imdb.com/title/tt0120802/?ref_=fn_tt_tt_1
3179;The Straight Story ;2107;1855;3968;4591;112;1999;Biography|Drama;8.0;143;G;English;France;cane|iowa|lawn mower|tractor|wisconsin;http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1
3180;Deuces Wild ;4956;1780;24;2865;96;2002;Action|Crime|Drama;5.6;38;R;English;USA;1950s|drug overdose|gang|gang war|new york city;http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1
3181;Bad Words ;4957;2481;1336;4879;89;2013;Comedy|Drama;6.7;126;R;English;USA;directed by star|indian american|spelling|spelling bee|two word title;http://www.imdb.com/title/tt2170299/?ref_=fn_tt_tt_1
3182;Run, Fatboy, Run;4960;2179;4958;4959;100;2007;Comedy|Romance|Sport;6.6;168;PG-13;English;UK;blister|gym|marathon|training|wedding;http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1
3183;Heartbeeps ;4961;1793;757;3756;78;1981;Comedy|Sci-Fi;4.2;19;PG;English;USA;escape|fish out of water|love|robot|servant;http://www.imdb.com/title/tt0082507/?ref_=fn_tt_tt_1
3184;Black or White ;3712;570;3335;4962;121;2014;Drama;6.6;91;PG-13;English;USA;color in title;http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1
3185;On the Line ;4963;1162;2525;3645;85;2001;Comedy|Family|Romance;4.1;46;PG;English;USA;based on short film|chicago illinois|el train|love|train;http://www.imdb.com/title/tt0279286/?ref_=fn_tt_tt_1
3186;Rescue Dawn ;3408;13;4964;4965;120;2006;Adventure|Biography|Drama|War;7.3;198;PG-13;English;USA;bombing|guard|jungle|laos|prisoner;http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1
3187;Danny Collins ;4966;930;321;2723;106;2015;Comedy|Drama|Music;7.1;139;R;English;USA;entertainer|inspiration|lost opportunity|pregnant mother|rock star;http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1
3188;Jeff, Who Lives at Home;4968;94;4967;4222;83;2011;Comedy|Drama;6.5;182;R;English;USA;basement|errand|secret admirer|slacker|wrong number;http://www.imdb.com/title/tt1588334/?ref_=fn_tt_tt_1
3189;I Am Love ;4972;4969;4970;4971;120;2009;Drama|Romance;7.0;181;R;Italian;Italy;chef|friend|italy|restaurant|russian;http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1
3190;Atlas Shrugged II: The Strike ;4973;1911;364;3827;111;2012;Drama|Mystery|Sci-Fi;5.5;23;PG-13;English;USA;box office flop|critically bashed|government|industrialist|railroad;http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1
3191;Romeo Is Bleeding ;4974;190;745;1206;100;1993;Action|Crime|Drama|Thriller;6.6;30;R;English;UK;detective|police|protection|russian|sergeant;http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1
3192;The Limey ;619;558;4975;2094;89;1999;Crime|Drama|Mystery|Thriller;7.1;111;R;English;USA;daughter|englishman|ex con|revenge|young woman;http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1
3193;Crash ;2930;100;1177;1876;115;2004;Crime|Drama|Thriller;7.9;287;R;English;Germany;race relations|racism|racist|social problem|stereotype;http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1
3194;The House of Mirth ;4976;2075;740;3064;135;2000;Drama|Romance;7.1;96;PG;English;UK;high society|love|money|reputation|wealth;http://www.imdb.com/title/tt0200720/?ref_=fn_tt_tt_1
3195;Malone ;4978;2370;4159;4977;92;1987;Action|Drama|Thriller;5.6;27;R;English;USA;assassin|box office flop|cia|farmer|power;http://www.imdb.com/title/tt0093483/?ref_=fn_tt_tt_1
3196;Peaceful Warrior ;3266;3321;4979;1937;120;2006;Drama|Romance|Sport;7.3;44;PG-13;English;Germany;college|college athlete|comeback|gymnast|olympics;http://www.imdb.com/title/tt0438315/?ref_=fn_tt_tt_1
3197;Bucky Larson: Born to Be a Star ;4980;467;857;1050;97;2011;Comedy;3.3;49;R;English;USA;diner|eating a banana|masturbation|porn star|shooting a pornographic movie;http://www.imdb.com/title/tt1411664/?ref_=fn_tt_tt_1
3198;Bamboozled ;1848;4981;989;338;135;2000;Comedy|Drama|Music;6.5;57;R;English;USA;actor|minstrel show|protest|success|writer;http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1
3199;The Forest ;4985;4982;4983;4984;93;2016;Horror|Mystery|Thriller;4.8;185;PG-13;English;USA;forest|japan|suicide|suicide forest|supernatural;http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1
3200;Sphinx ;4646;45;2550;1196;118;1981;Adventure|Mystery|Thriller;5.2;2;PG;English;USA;bat|curse|egyptologist|mummy|murder;http://www.imdb.com/title/tt0083113/?ref_=fn_tt_tt_1
3201;While We're Young ;4988;81;4986;4987;97;2014;Comedy|Drama;6.3;270;R;English;USA;documentary filmmaker|documentary filmmaking|father in law|generation z|hipster;http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1
3202;A Better Life ;80;2096;4989;4990;98;2011;Drama|Romance;7.2;94;PG-13;English;USA;gang|gardener|money|police|truck;http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1
3203;Spider ;1964;1755;3149;4181;98;2002;Drama|Mystery|Thriller;6.8;157;R;English;Canada;halfway house|key|reality|schizophrenia|spider;http://www.imdb.com/title/tt0278731/?ref_=fn_tt_tt_1
3204;Gun Shy ;4991;89;184;1360;101;2000;Comedy|Crime|Romance;5.7;49;R;English;USA;colombian|enema|group therapy|murder|nurse;http://www.imdb.com/title/tt0171356/?ref_=fn_tt_tt_1
3205;Nicholas Nickleby ;3444;160;102;167;132;2002;Drama|Romance;7.2;80;PG;English;UK;boy|boys' school|death|friend|orphan;http://www.imdb.com/title/tt0309912/?ref_=fn_tt_tt_1
3206;The Iceman ;2798;87;24;2197;106;2012;Biography|Crime|Drama;6.9;221;R;English;USA;based on true story|contract killer|crime family|murder of a girl|serial murderer;http://www.imdb.com/title/tt1491044/?ref_=fn_tt_tt_1
3207;Dekalog ;18;4493;4494;4495;55;;Drama;9.1;53;TV-MA;Polish;Poland;meaning of life|moral challenge|morality|search for meaning|ten commandments;http://www.imdb.com/title/tt0092337/?ref_=fn_tt_tt_1
3208;Krrish ;4995;4992;4993;4994;168;2006;Action|Adventure|Romance|Sci-Fi;6.3;20;Not Rated;Hindi;India;breaking the fourth wall|breaking the fourth wall by talking to the audience|computer|mask|singapore;http://www.imdb.com/title/tt0432637/?ref_=fn_tt_tt_1
3209;Cecil B. DeMented ;4552;1491;565;857;87;2000;Comedy|Crime|Thriller;6.2;90;R;English;France;actress|drive in|female protagonist|movie star|woman shot in the forehead;http://www.imdb.com/title/tt0173716/?ref_=fn_tt_tt_1
3210;Killer Joe ;1747;285;4996;4997;98;2011;Crime|Drama|Romance|Thriller;6.7;376;R;English;USA;female nudity|female pubic hair|lingerie|neo noir|pubic hair;http://www.imdb.com/title/tt1726669/?ref_=fn_tt_tt_1
3211;The Joneses ;4999;562;1228;4998;96;2009;Comedy|Drama;6.5;144;R;English;USA;envy|fake family|gadget|materialism|unhappy marriage;http://www.imdb.com/title/tt1285309/?ref_=fn_tt_tt_1
