3446;Donald Pleasence;2044|2492|2619|3262|3598|3608|3739|3744|3903|4821;
3447;Kenneth Williams;2044;
3448;Clive Revill;2044;
3449;Richard Williams;;2044
3450;Mary McGuckian;;2045
3451;Derek Graf;2048;
3452;Anthony Daniels;2051;
3453;Theresa Randle;2052;
3454;O.J. Simpson;2053;
3455;Brendan Fehr;2054|3761|4121;
3456;Kerr Smith;2054|3761;
3457;Catherine Dent;2057;
3458;Brian Johnson;2058|4545;
3459;Matt Letscher;2058;
3460;Jessica Bowman;2060;
3461;Dell Yount;2060;
3462;Keeley Hawes;2061;
3463;Oliver Stark;2061;
3464;Jonathan Newman;;2061
3465;Eva Amurri Martino;2062|3002|3121|3758;
3466;Dan Hedaya;2064|2500|2821|3531|4109;
3467;Lainie Kazan;2064|3737;
3468;Michael Dinner;;2064
3469;Judith Barsi;2066|2913;
3470;Lynn Whitfield;2066|3367|3732;
3471;Joseph Sargent;;2066
3472;Jerry Zaks;;2067
3473;Garrett Morris;2068|4430;
3474;Fred Durst;;2068
3475;Ian Hart;2069;
3476;James Bolam;2069;
3477;Benoît Poelvoorde;2072;
3478;Marie Gillain;2072;
3479;Anne Fontaine;;2072|3947
3480;Landon Liboiron;2073|2317|2472;
3481;Jon Cassar;;2073|2472
3482;Tom Burke;2074|4684;
3483;Iben Hjejle;2074|4125|4164;
3484;Gaye Brown;2074;
3485;Romola Garai;2076|2471|3077|3650;
3486;Roger Lloyd Pack;2076;
3487;Lillete Dubey;2076|4385|4490;
3488;Mira Nair;;2076|3062|3338|4091|4490
3489;Bingbing Fan;2077|2753;
3490;Simon Yam;2077|3862;
3491;Drew Powell;2078|2673;
3492;Kim Thomson;2078;
3493;Alexandra Silber;2078;
3494;Joan Rivers;2079;
3495;Dick Van Patten;2079|4023|4632;
3496;Michael Winslow;2079|3230|3841;
3497;Mel Brooks;;2079|3041|3869|4023|4158|4168|4573
3498;Cem Yilmaz;2080;
3499;Russell Crowe;;2080
3500;Phil Leeds;2081;
3501;Angus T. Jones;2084|2157|2553;
3502;Debra Monk;2086;
3503;Michael Papajohn;2087|3357;
3504;Colleen Haskell;2087;
3505;Manish Dayal;2089;
3506;Charlotte Le Bon;2089;
3507;Juhi Chawla;2089;
3508;Ray McKinnon;2090;
3509;Jessie Nelson;;2091|2432
3510;Roma Downey;2092;
3511;Darwin Shaw;2092;
3512;Christopher Spencer;;2092
3513;Shane Brolly;2093;
3514;Julian Fellowes;2096;
3515;Charles Keating;2097;
3516;Mike Bigelow;;2097
3517;Jack Reynor;2098;
3518;Bobby Moynihan;2098;
3519;Matthew Daddario;2098|2657;
3520;Radivoje Bukvic;2100|2116;
3521;Pawel Szajda;2100;
3522;Grigoriy Dobrygin;2100;
3523;Neil Diamond;2101;
3524;Kyle Gass;2101;
3525;Zachary Gordon;2102|2245|2321|2405|2617;
3526;Jason Mewes;2104|2833|3580|3718|5008;
3527;Bruce Dern;2106|2596|2864|2959|3410|3448|3457|3537|3710|4068|4369|4529;
3528;Daniel Sackheim;;2106
3529;Paulo Costanzo;2108|2498|2543;
3530;Aries Spears;2108;
3531;Harry Elfont;;2108|3127
3532;Uli Edel;;2110|2355
3533;Fred Dekker;;2112
3534;Brian Trenchard-Smith;;2113|3033|4606
3535;Rock Hudson;2114;
3536;Vernon Dobtcheff;2114|2787|4266;
3537;Jeremy Kemp;2114;
3538;Blake Edwards;;2114|3708
3539;Laurence Dunmore;;2117
3540;Sebastian Koch;2118|2813|4259;
3541;Christian Carion;;2119
3542;David Palmer;;2120
3543;Roger Cross;2121|3266;
3544;Ben Crompton;2122|4679;
3545;Anne-Marie Duff;2122|2448|4357;
3546;Rowan Joffe;;2122|3070
3547;Joe Spinell;2123;
3548;Amidou;2123;
3549;John Curran;;2124|2354
3550;Romain Duris;2125|3652;
3551;Ludivine Sagnier;2125|2369|3430;
3552;Fabrice Luchini;2125;
3553;Dendrie Taylor;2126;
3554;Pablo Rago;2130;
3555;Diego Ramos;2130;
3556;Gabriel Almirón;2130;
3557;Juan José Campanella;;2130|4000
3558;Ornella Muti;2131;
3559;Alessandra Mastronardi;2131;
3560;Warren Clarke;2132|3320;
3561;Kenneth Colley;2132;
3562;Trey Parker;2133|2207|4574;2133|2207|4574
3563;Matt Hill;2135;
3564;Stuart Gillard;;2135
3565;DeWayne Warren;2136;
3566;Qi Shu;2140|2737;
3567;Matt Schulze;2140;
3568;Leslie Hope;2141;
3569;Jason London;2142|3049|3252|4712;
3570;Eddie Kaye Thomas;2142|2684;
3571;Katt Shea;;2142
3572;Chris Harrison;2143;
3573;Joshua Michael Stern;;2145
3574;Tomas Alfredson;;2147
3575;Elaine Hendrix;2148|2699|2780|3254|3904|4884;
3576;Sarah Wynter;2148;
3577;John Duigan;;2148
3578;Dom DeLuise;2150|2852|3041|3356|3869|4573;
3579;Colin Higgins;;2150
3580;Teri Garr;2154|2540|2603|4158|4162|4396;
3581;Ian Somerhalder;2155|2434|3918;
3582;Jim Sonzero;;2155
3583;Kimberly J. Brown;2157|4827;
3584;Steve Harris;2157|3136;
3585;Penelope Spheeris;;2159
3586;Bam Margera;2160|3030|3699;
3587;Steve-O;2160|3030|3699;
3588;Chris Pontius;2160|3030|3523|3699;
3589;Jeff Tremaine;;2160|2621|3030|3699
3590;Murray Hamilton;2161|2917|4261;
3591;Joseph Mascolo;2161;
3592;Jeannot Szwarc;;2161|3694
3593;Ali Hillis;2162;
3594;Hayley McFarland;2163;
3595;Mark Duplass;2165|3003|3715|4677|4947|5021;
3596;Mike White;2167|4857;
3597;Shailene Woodley;2171|2947|4197;
3598;Nick Krause;2171;
3599;Zane Holtz;2172;
3600;Ski Carr;2172;
3601;Bobby Coleman;2173|2715;
3602;Melissa Ordway;2173;
3603;Taran Killam;2174|2243|2368|4847;
3604;Steve McQueen;;2174|3566
3605;Jason Weaver;2175;
3606;Brendan Coyle;2178|3552;
3607;Thea Sharrock;;2178
3608;Romeo Miller;2179|2417;
3609;Fernando Rey;2180|4226;
3610;Tony Lo Bianco;2180|4226;
3611;Jon Lucas;;2181|2562|2875
3612;Aaron Seltzer;;2182
3613;Robin Budd;;2183
3614;Ava DuVernay;;2184|4901
3615;Phil Collins;2185;
3616;Tony Jay;2185|2571|2608;
3617;Steve Trenbirth;;2185
3618;Barry Watson;2186|2972;
3619;Skye McCole Bartusiak;2186;
3620;Charles Mesure;2186;
3621;Marc Macaulay;2187|4322;
3622;Mennan Yapo;;2187
3623;Kath Soucie;2188|2254;
3624;Ken Sansom;2188;
3625;Jun Falkenstein;;2188
3626;Aryana Engineer;2189;
3627;Joseph Julian Soria;2190|3094;
3628;Lamman Rucker;2191|2624|4392;
3629;David Mann;2191;
3630;Denise Boutte;2191|4507;
3631;Jamey Sheridan;2194;
3632;Brian d'Arcy James;2194;
3633;Takashi Shimizu;;2196|3103
3634;Richard Lawson;2197;
3635;Alex Winter;2198;
3636;Maximilian Schell;2200|2240|2321|4077;
3637;Yvette Mimieux;2200;
3638;Gary Nelson;;2200
3639;Violante Placido;2201;
3640;Thekla Reuten;2201;
3641;Filippo Timi;2201;
3642;Anton Corbijn;;2201|2683|3574
3643;Gregory Nava;;2202
3644;Dave Foley;2203|3185;
3645;Anneliese van der Pol;2203;
3646;Harriet Walter;2204;
3647;Dermot Crowley;2204;
3648;John Patrick Shanley;;2206
3649;Jeremy Shada;2207;
3650;Gunnar Hansen;2208|3278|4936;
3651;Keram Malicki-Sánchez;2208;
3652;Shaun Sipos;2208|4770;
3653;William McNamara;2209|4339|4513|4623;
3654;Marisa Saks;2210;
3655;Lee Marvin;2211|4041|4135|4165;
3656;Joshua Logan;;2211
3657;Lucas Grabeel;2212|3028|3543|3880;
3658;Jan Cornet;2213|4641;
3659;María Botto;2213;
3660;Isaiah Washington;2214|2795|3000;
3661;Francesca Rettondini;2214;
3662;Steve Beck;;2214|2361
3663;Todd Strauss-Schulson;;2215
3664;Jeff Perry;2216;
3665;John McNaughton;;2216
3666;Skyler Samuels;2217|3339;
3667;Nelson McCormick;;2217|2408
3668;Jesper Christensen;2218;
3669;Romi Aboulafia;2218;
3670;Jason Beghe;2220;
3671;Margaret Cho;2220;
3672;Eric Valette;;2220|4908
3673;James Wolk;2224|4236|4653;
3674;Christine Lakin;2224|2233;
3675;Thomas Law;2226;
3676;Jasper Levine;2226;
3677;Kay Panabaker;2227|2428;
3678;Andrew Fleming;;2227|2663|2869|3307
3679;Jay Laga'aia;2228;
3680;Damien Garvey;2228|3033;
3681;Tiffany Lamb;2228;
3682;Michael Spierig;;2228
3683;Geoff Stults;2229|3524|4011|4037|4639;
3684;Jim Field Smith;;2229
3685;Brett Cullen;2230|2848|3002;
3686;Thomas Bezucha;;2230|2400
3687;William Brent Bell;;2231|3112|4545
3688;Anthony Bell;;2233
3689;Toby Hemingway;2234;
3690;Vanessa Lengies;2235|3143|4275|4515;
3691;John Patrick Amedori;2235;
3692;Jessica Bendinger;;2235
3693;Jake Short;2236;
3694;Samira Wiley;2238;
3695;Henry Joost;;2238|3701|3706
3696;Tom Bower;2239|4201;
3697;Ed Harris;;2239|3611
3698;Sheryl Lee;2240;
3699;Pablo Sevilla;2241;
3700;Janet Leigh;2242|2420|3994|4532;
3701;Vera Miles;2242|4041;
3702;John Gavin;2242;
3703;Alfred Hitchcock;;2242|3919|3995|4068|4071|4410|4474|4492
3704;Riki Lindhome;2243;
3705;Shana Feste;;2244|2675|3637
3706;Billy Barty;2246;
3707;Steve Rash;;2246|3394
3708;John Wood;2247;
3709;Leo McKern;2247|3842;
3710;Jan Hooks;2248;
3711;Mike Binder;;2249|2954|3184
3712;Michael J. Bassett;;2252
3713;Frank Nissen;;2254
3714;Steve Guttenberg;2255|2325|2602|2955|3746|3841;
3715;Shengyi Huang;2256;
3716;Chi Ling Chiu;2256;
3717;Qiu Yuen;2256;
3718;Stephen Chow;;2256|2338|3218
3719;Mark Feuerstein;2257|3395;
3720;Sharon Lawrence;2257|2804;
3721;Peter Hastings;;2258
3722;Mustafa Haidari;2259;
3723;Khalid Abdalla;2259|4348;
3724;Tom Hollander;2261|2411|2727|2973;
3725;Kelly Carlson;2261|2673;
3726;Paul Abascal;;2261
3727;Chris Koch;;2263|2850
3728;Robert Miano;2264|4854;
3729;Zak Orth;2264;
3730;Amy Heckerling;;2264|2589|2821|3844
3731;Ronald Reagan;2265;
3732;Bernie Sanders;2265;
3733;Carroll Baker;2266;
3734;George Stevens;;2266
3735;Joe Cole;2267|3784;
3736;Billy Ray;;2267|3627
3737;Lorna Raver;2269;
3738;Joanne Whalley;2270|3537|4756;
3739;Mark Mylod;;2271
3740;Jacky Ido;2272;
3741;James Mather;;2272
3742;Sam Lerner;2273;
3743;James Callis;2276;
3744;Tiffany Dupont;2276|3446;
3745;Nimrat Kaur;2276|3870|4385;
3746;Michael O. Sajbel;;2276|3302
3747;Dequina Moore;2280;
3748;Jordan Carlos;2280;
3749;Taylor Cole;2281;
3750;Nick Gomez;2281;2566
3751;Dustin Nguyen;2283;
3752;Don Stark;2283;
3753;Charles T. Kanganis;;2283
3754;Melonie Diaz;2284|4645|4663;
3755;Christopher Guest;2285|3183|3602;2980|3597|3602|3925
3756;Sarah Solemani;2285;
3757;Lynn Cohen;2287|3002|3531|4607|4741;
3758;David Ramsey;2288;
3759;Damon Santostefano;;2288
3760;Riccardo Scamarcio;2289|3283|3327;
3761;James Russo;2290|2600;
3762;Jeff DeRocker;2291;
3763;Edi Gathegi;2293|2770|2963|3545;
3764;Brendan Sexton III;2294|4257|4423;
3765;Scott Baio;2295;
3766;Vanessa Angel;2295;
3767;Peter Wingfield;2295;
3768;Bob Clark;;2295|2852|3885|4034
3769;Susie Essman;2296;
3770;Gigi Rice;2296;
3771;Nia Vardalos;2298|2404|2516|3737|4653;
3772;Sammy Davis Jr.;2299;
3773;Ricardo Montalban;2299;
3774;Martin Dew;2300;
3775;Katherine Waterston;2300|4770;
3776;Serena Scott Thomas;2300;
3777;Dave Borthwick;;2301
3778;Chris Brown;2302|2773|2851|2921;
3779;Caity Lotz;2302;
3780;Benson Lee;;2302
3781;Scott Wolf;2303|3561;
3782;Chriss Anglin;2304;
3783;Geoffrey Arend;2304|2873|3113|4486;
3784;Gary Coleman;2304|4826;
3785;Marko Zaror;2305;
3786;Jackie Burroughs;2306;
3787;Glen Morgan;;2306|3294
3788;Kevin Alejandro;2307|4339;
3789;Lesley Manville;2308|2811|3314|3517;
3790;Mike Leigh;;2308|2811|3060|3314|3399
3791;Alejandro Monteverde;;2309|4035
3792;Catherine Lough Haggquist;2313;
3793;Darren Shahlavi;2313|3464;
3794;Karin Konoval;2313;
3795;Charlie Saxton;2314;
3796;Ryan Donowho;2314|3224|4668;
3797;Jonathan Glazer;;2315|2831|3874
3798;J.C. Chandor;;2316|3346|4025
3799;Dylan Authors;2318;
3800;Bill Lake;2318;
3801;Victoria Learn;2318;
3802;Marc Abraham;;2318
3803;Tyrone Benskin;2319;
3804;Todd Haynes;;2319|2822|3308
3805;Mabrouk El Mechri;;2320
3806;Nora Zehetner;2321|4376|4602|4783;
3807;Charlie Kaufman;;2322
3808;Randy Jones;2325;
3809;Caitlyn Jenner;2325;
3810;Nancy Walker;;2325
3811;Donny Boaz;2327;
3812;Brent Anderson;2327;
3813;Angelo Pizzo;;2327
3814;Damon Wayans;2328;
3815;Guang Li;2330;
3816;Matthew Walker;2330;
3817;Garrett Clayton;2332;
3818;Toni Braxton;2332;
3819;Matthew Diamond;;2332
3820;Melvil Poupaud;2333;
3821;Rosalind Ayres;2334;
3822;Katsuhiro Ôtomo;;2334|3423
3823;Jimmy Jean-Louis;2335|4081;
3824;David Anspaugh;;2335
3825;Andrew Jarecki;;2336
3826;Esai Morales;2337|3190|3557|3811|4884;
3827;Yuqi Zhang;2338;
3828;Chi Chung Lam;2338;
3829;Christian Clavier;2339|3522;
3830;Philippe Nahon;2339|3683;
3831;Marie-Anne Chazel;2339;
3832;Laura Spencer;2340;
3833;Mark Webber;2341|2850|3378|3784|4192|4211|4979;
3834;Daniel Algrant;;2341
3835;Peter Vaughan;2342|2666;
3836;George Coulouris;2342;
3837;Ewen Solon;2342;
3838;Tom Conti;2343;
3839;Aaron Ashmore;2344|4116;
3840;Necar Zadegan;2345;
3841;Traci Dinwiddie;2345;
3842;Elea Oberon;2345;
3843;Jane Clark;;2345
3844;Sammo Kam-Bo Hung;2346|3601;3601
3845;Andy On;2346;
3846;Mike Barker;;2347
3847;Wayne Thornley;;2348
3848;Mani Bharathi;2349;
3849;Michael Lieber;2349;
3850;Kevin McGowan;2349;
3851;Gnana Rajasekaran;;2349
3852;Joey D. Vieira;2350;
3853;Maggie Wheeler;2350;
3854;Jacqueline Lovell;2350;
3855;Tom Walsh;;2350
3856;Jonathan Jakubowicz;;2351
3857;Scott Walker;;2353
3858;Alan David;2354;
3859;Martina Gedeck;2355|4259;
3860;Michael Spears;2356;
3861;Dan Byrd;2359|2502|3389;
3862;Mark Rosman;;2359|3143
3863;W. Earl Brown;2360|2785|4553;
3864;Scatman Crothers;2362|3867;
3865;Shelley Duvall;2362|2698|2934|3889;
3866;Joe Turkel;2362;
3867;J.J. Cohen;2363;
3868;Eric Mendenhall;2365;
3869;Mary J. Blige;2365|2482;
3870;Hope Olaide Wilson;2365;
3871;Kari J. Kramer;2366;
3872;Erin O'Brien;2366;
3873;Cabrina Collesides;2366;
3874;Rob Hawk;;2366
3875;Kelli Barrett;2367;
3876;David Agranov;2368;
3877;David Moscow;2368;
3878;Mem Ferda;2369|3263;
3879;Nicole 'Snooki' Polizzi;2370;
3880;Jenni 'Jwoww' Farley;2370;
3881;Paul 'Pauly D' DelVecchio;2370;
3882;Britt Allcroft;;2371
3883;Bunta Sugawara;2373;
3884;Ryûnosuke Kamiki;2373;
3885;Miyu Irino;2373;
3886;Michael Wong;2374|3536;
3887;Terence Yin;2374;
3888;Alan Yuen;;2374
3889;Sophie Nélisse;2376;
3890;Roger Allam;2376|2622|2626;
3891;Brian Percival;;2376
3892;Katrina Bowden;2377|3256|3792|4996;
3893;Dominique McElligott;2378|3863;
3894;Anand Tucker;;2378|3405|3441
3895;Mel Ferrer;2379;
3896;Stephen Boyd;2379;
3897;Anthony Mann;;2379
3898;Michael Dowse;;2380|4300
3899;Dante Brown;2381;
3900;Daniel Barnz;;2381|2501
3901;Darci Kistler;2382;
3902;Kyra Nichols;2382;
3903;Margaret Tracey;2382;
3904;Emile Ardolino;;2382
3905;Robert Altman;;2383|2411|3135
3906;Tracy Letts;2384;
3907;James Schamus;;2384
3908;Andrew Douglas;;2385
3909;Pedro Miguel Arce;2387;
3910;Louis Koo;2388|3536;
3911;Angelica Lee;2388;
3912;Ching Wan Lau;2388|3022;
3913;Ricky Gervais;;2390
3914;Carla Gallo;2391|3520;
3915;Amy Yasbeck;2392|4327;
3916;Luenell;2394;
3917;Ken Davitian;2394;
3918;Chester;2394;
3919;Raquel Welch;2395|3525;
3920;Alanna Ubach;2395|4180|4293|4511;
3921;JR Bourne;2397;
3922;Bree Turner;2398;
3923;Vic Armstrong;;2399|2568
3924;Paul Schneider;2400|2905|3343|4575|4997;
3925;Sean Patrick Thomas;2401|2838|2922|3039;
3926;Terry Zwigoff;;2402|3674
3927;Louis Mandylor;2404|3737;
3928;Joey Fatone;2404;
3929;Fran Kranz;2405;
3930;Carl Weathers;2406|3484|3762|4530;
3931;Collins Pennie;2408;
3932;Lindsay Duncan;2410|2973;
3933;Mario Monicelli;2410;
3934;Audrey Wells;;2410
3935;Melinda Clarke;2412|3507|4310;
3936;Andrew Dice Clay;2415;
3937;Christian Clemenson;2416;
3938;David Alan Basche;2416;
3939;Susan Blommaert;2416|3979;
3940;Christian Monzon;2417;
3941;Hulk Hogan;2419;
3942;Barry Bostwick;2419|2453|4773|4850;
3943;Nicollette Sheridan;2419;
3944;Rick Friedberg;;2419
3945;Chris Brochu;2421|4021;
3946;Sean McNamara;;2421|2701
3947;Martin Balsam;2422;
3948;Dan Bakkedahl;2423;
3949;Jody Hill;;2423
3950;Olivia d'Abo;2424|3948;
3951;Grace Jones;2424;
3952;Frank Vincent;2425|3998|4142|4306;
3953;Sasha Alexander;2426|4739;
3954;Brandon Camp;;2426
3955;Nicholas Rowe;2427;
3956;Roger Ashton-Griffiths;2427;
3957;Freddie Jones;2427;
3958;Kevin Tancharoen;;2428|3310
3959;Susan May Pratt;2431;
3960;Ethan Stiefel;2431;
3961;Nicholas Hytner;;2431|2655|3980
3962;Timothée Chalamet;2432;
3963;Corbin Bleu;2433|3028|3238|3543|3880|4031;
3964;Kevin G. Schmidt;2433;
3965;Bart Freundlich;;2433|3306
3966;Marie Avgeropoulos;2436;
3967;Richard Farnsworth;2438|3179;
3968;Michael Horse;2438;
3969;William A. Fraker;;2438
3970;John Boorman;;2439|2786|4135
3971;Nancy Allen;2440|3559;
3972;Dennis Franz;2440|3166;
3973;John McMartin;2440;
3974;Rebecca Budig;2441;
3975;Paul Freeman;2441|2521|2522;
3976;Bruce Payne;2441|2751;
3977;Courtney Solomon;;2441|2787
3978;Frankie Valli;2443;
3979;Shelley Long;2444|3519;
3980;Kellie Martin;2444;
3981;Jeff Kanew;;2444
3982;Shaun Evans;2445|3315;
3983;Juliet Stevenson;2445|4552;
3984;István Szabó;;2445
3985;David Margulies;2446|2924|3559;
3986;Karen Young;2446;
3987;Kim Chan;2446|3149;
3988;Ralph Richardson;2447;
3989;Albert Salmi;2447;
3990;Matthew Robbins;;2447
3991;David Masterson;2448|4210;
3992;Kerry Condon;2448;
3993;Khulan Chuluun;2451;
3994;Honglei Sun;2451|3007|4408;
3995;Michael Beck;2453;
3996;Henry Silva;2453|4276;
3997;Hal Needham;;2453
3998;Julie Christie;2454|3026|4282;
3999;Suzie Steen;2455;
4000;Aden Young;2455|2893;
4001;Paul Sparks;2456|4482;
4002;Jeff Nichols;;2456|3150|3825|4871
4003;Sam Reid;2458;
4004;Jonathan Teplitzky;;2458
4005;Poppy Montgomery;2459|2791;
4006;Ulrich Tukur;2460;
4007;Burghart Klaußner;2460|3576;
4008;Leonie Benesch;2460;
4009;Michael Haneke;;2460|2731|3264
4010;Anna Harr;2461;
4011;James Cullen Bressack;2461;
4012;Mike Marvin;;2462
4013;James Hetfield;2464;
4014;Mackenzie Gray;2464|4320;
4015;Lars Ulrich;2464;
4016;Gregor Jordan;;2465|2738
4017;Nora von Waldstätten;2466;
4018;Katharina Schüttler;2466;
4019;Takuya Kimura;2467|3012;
4020;Simón Andreu;2467;
4021;Shawn Yue;2467|2814;
4022;Tran Anh Hung;;2467
4023;Mark Moses;2468|3172;
4024;Lance Hool;;2468
4025;Greg Nicotero;2469|2502|4001;
4026;John Amplas;2469|4001;
4027;Joseph Pilato;2469|4001;
4028;Kevork Malikyan;2471;
4029;Christian Volckman;;2471
4030;Brigitte Nielsen;2473;
4031;Rodrigo Cortés;;2474|4346
4032;David Hayter;;2477
4033;Cassie Ventura;2478;
4034;Mari Koda;2478;
4035;Luis Rosado;2478;
4036;Cory Edwards;;2479
4037;Hakeem Kae-Kazim;2480|3134;
4038;Terry George;;2480
4039;Henry Ian Cusick;2481|3059|3804;
4040;Xavier Gens;;2481|4124
4041;Vondie Curtis-Hall;2482;3340
4042;Kasi Lemmons;;2482|2827|3732
4043;Jessica Lowndes;2483|3742|4234;
4044;Brian A Miller;;2483
4045;Kirk Fox;2484;
4046;Shawn Andrews;2484;
4047;Rob Campbell;2484;
4048;Matt Dillon;;2484
4049;Elaine Cassidy;2485|2733;
4050;Eric Sykes;2485;
4051;Carrie Henn;2486;
4052;Jeremy Brett;2487;
4053;Rex Harrison;2487;
4054;Theodore Bikel;2487;
4055;George Cukor;;2487
4056;Patrick Gallagher;2490;
4057;Chris Moss;2491;
4058;Owain Yeoman;2491;
4059;John Hoffman;;2494
4060;Betsy Russell;2497|4122;
4061;Kevin Greutert;;2497|3040
4062;Chris Kattan;2500|4130|4676;
4063;John Fortenberry;;2500
4064;Erik Knudsen;2501;
4065;Morgan Saylor;2504;
4066;Valente Rodriguez;2504;
4067;Diana Maria Riva;2504;
4068;Shad Moss;2505|2941|3138;
4069;Erik White;;2505
4070;Adam Boyer;2506;
4071;Malika;2506;
4072;Chris Robinson;;2506
4073;Ben Platt;2507;
4074;Jason Moore;;2507
4075;Robert Harmon;;2510|2668
4076;Megyn Price;2511;
4077;Trent Cooper;;2511
4078;Kevin Clash;2512;
4079;Caroll Spinney;2512;
4080;Gary Halvorson;;2512
4081;Ava Gardner;2514|4221;
4082;David Niven;2514|2904|4508;
4083;John Ireland;2514|4967;
4084;Nicholas Ray;;2514
4085;Elizabeth Blackmore;2515;
4086;Ellen Sandweiss;2515|4813;
4087;Fede Alvarez;;2515
4088;Harland Williams;2516|2684|2972|3380;
4089;Rachel Dratch;2516|4736;
4090;Sidney J. Furie;;2518
4091;DeRay Davis;2519;
4092;Clé Bennett;2519;
4093;Conrad Coates;2519;
4094;Ian Iqbal Rashid;;2519
4095;Wayne Kramer;;2520|3911
4096;Rowdy Herrington;;2521|3123
4097;Clyde Kusatsu;2522|3441;
4098;Jim Goddard;;2522
4099;Jake Wood;2523|2533;
4100;Tippi Hedren;2524;
4101;Noel Marshall;;2524
4102;Brenda Fricker;2525;
4103;David Murray;2525;
4104;Gerard McSorley;2525|2733;
4105;Carlos Bardem;2526;
4106;Chris Andrew Ciulla;2527;
4107;Mary Mouser;2528;
4108;Guillaume Ivernel;;2528
4109;Jan-Michael Vincent;2529|4412;
4110;Paul Winfield;2529|3575;
4111;Jack Smight;;2529|3994
4112;Julianna Guill;2530;
4113;Rick Gomez;2530;
4114;Tim Williams;2530;
4115;Todd Lincoln;;2530
4116;Howard Zieff;;2531|2615
4117;Matt Servitto;2532|4851;
4118;Steven Shainberg;;2532|3922
4119;Tamara Tunie;2534|2827;
4120;Laurence Fox;2536;
4121;Julian Jarrold;;2536|3320
4122;Danny Strong;2537;
4123;Samm Levine;2537;
4124;Joe Nussbaum;;2537|3165|3392
4125;Vadim Perelman;;2538|3002
4126;Peter Farrelly;;2540
4127;Bruno Kirby;2541|2832;
4128;Gretchen Palmer;2541;
4129;Harley Jane Kozak;2541;
4130;Jack Warden;2542|2867|3513|4165|4822;
4131;Ron Lester;2544;
4132;Mark Walters;2544;
4133;Michel Hazanavicius;;2545
4134;Rachel Brosnahan;2546|4681;
4135;Vincent Walsh;2549;
4136;Finn Ireland;2549;
4137;Cyrus Nowrasteh;;2549
4138;Perry Andelin Blake;;2550
4139;Ivana Baquero;2551;
4140;Maribel Verdú;2551|3740;
4141;Sergi López;2551|3168;
4142;Jessika Van;2552;
4143;Angell Conwell;2554|3909;
4144;Christian E. Christiansen;;2555
4145;Bolo Yeung;2557|4403;
4146;Alonna Shaw;2557;
4147;Kamel Krifa;2557;
4148;Sheldon Lettich;;2557|3625
4149;Joe Cornish;2558;2889
4150;Diane English;;2559
4151;Gustaf Skarsgård;2561;
4152;Peter Flinth;;2561
4153;Tsianina Joelson;2563;
4154;Robert Iscove;;2563|2983|3095
4155;Marc Donato;2564|3082;
4156;Peter Kosminsky;;2564
4157;Cynthia Stevenson;2565;
4158;Tracey Walter;2566|3195|4414;
4159;Don Pardo;2567;
4160;Ruby Jerins;2569;
4161;Allen Coulter;;2569
4162;Alexandra Holden;2570|4220;
4163;Trent Ford;2570|3086;
4164;Clare Kilner;;2570|2648
4165;Brad William Henke;2573|4273|4312;
4166;Josef Rusnak;;2573
4167;Farrah Fawcett;2574|3482;
4168;Lance Rivera;;2574
4169;Karl Malden;2575|2937|4358|4460|4638;
4170;Brian Keith;2575|2842;
4171;Ronald Neame;;2575
4172;Bruce Paltrow;;2576
4173;Shannon Tweed;2578;
4174;Adam Rifkin;4907;2578|4907
4175;Jon Polito;2579|3163|4845;
4176;Robin Weigert;2580;
4177;Susanne Bier;;2580
4178;Kenneth Johnson;;2581
4179;Angela Sarafyan;2582|4436;
4180;Lynn Redgrave;2583|3203|3999|4252|4823;
4181;James Ivory;;2583|2666|2808|3387|3396|4057|4171
4182;Tuppence Middleton;2584|3604|4631;
4183;Jessy Terrero;;2585
4184;Michel Galabru;2586;
4185;Jodie Whittaker;2587|2889;
4186;Vicente Amorim;;2587
4187;Paz de la Huerta;2588|3037;
4188;Emily Alyn Lind;2588;
4189;Gaspar Noé;;2588|3683
4190;Justin Kirk;2589|4639|4705;
4191;Ivan Sergei;2589;
4192;Tanya van Graan;2591;
4193;Conrad Kemp;2591;
4194;Jérôme Salle;;2591
4195;Tommy Lee Jones;;2592|2719
4196;Jesse Vaughan;;2593
4197;Steven Van Zandt;2594;
4198;Trond Fausa;2594;
4199;Tommy Karlsen;2594;
4200;David Alpay;2595;
4201;Marie-Josée Croze;2595|3759|3956;
4202;Charles Aznavour;2595;
4203;William Shockley;2596;
4204;William Bindley;;2596
4205;Wayne Beach;;2597
4206;Carole Bouquet;2598;
4207;Ryôko Hirosue;2598;
4208;Michel Muller;2598;
4209;Gérard Krawczyk;;2598
4210;Dustin Milligan;2599|3081|3257;
4211;Adrian Pasdar;2604;
4212;Chen Chang;2605|2737;
4213;Pei-Pei Cheng;2605;
4214;Sihung Lung;2605;
4215;Ara Celi;2606;
4216;Hugh O'Brian;2608;
4217;Bex Taylor-Klaus;2609;
4218;Bobby Campo;2609;
4219;Jason Wiles;2609;
4220;Udayan Prasad;;2610
4221;Rae Dawn Chong;2611|2895|3111|3188;
4222;Nicole Dionne;2612;
4223;Ji-won Ha;2612;
4224;Kyung-gu Sol;2612|3342;
4225;JK Youn;;2612
4226;Allen Leech;2614;
4227;Morten Tyldum;;2614|3690
4228;Levon Helm;2616|2719|5001;
4229;Megan Charpentier;2618;
4230;Isabelle Nélisse;2618;
4231;Andrés Muschietti;;2618
4232;Jackson Nicoll;2621|2801;
